   8.4913500e+09   5.4837016e+09   3.1461971e+09   3.4892678e+09   3.4308792e+09   2.7703018e+09   2.4378287e+09   2.3240917e+09   2.2913848e+09   2.2789355e+09   2.6895594e+09   3.1966253e+09   4.0894592e+09   5.2584971e+09   6.8418412e+09   7.9487239e+09   8.7379657e+09   9.2646239e+09   9.7256362e+09   9.3608436e+09   9.4004111e+09   1.1057419e+10   1.3110858e+10   1.5758942e+10   1.5972528e+10   1.4563114e+10   2.1885200e+10   3.1390162e+10   2.4249767e+10   1.8558317e+10   1.8662644e+10   2.1487567e+10   2.8393383e+10   3.8622688e+10   5.1067652e+10   4.9388054e+10   4.4177316e+10   4.4636722e+10   4.7189763e+10   5.8117344e+10   6.8316542e+10   7.7423164e+10   1.1424535e+11   1.6954459e+11   2.7255011e+11   3.8748220e+11   7.1490341e+11   9.8941787e+11   1.0523053e+12   1.0150859e+12   8.2770615e+11   7.1322006e+11   6.4732976e+11   6.5278467e+11   6.7607589e+11   5.1676108e+11   3.6352770e+11   2.3462001e+11   1.2969336e+11   6.0738256e+10   2.7221878e+10   1.7331315e+10   1.1224236e+10   6.0630295e+09
   3.5006283e+09   2.8202313e+09   2.3974870e+09   3.0053539e+09   3.0142114e+09   2.1245548e+09   1.7240845e+09   1.6497385e+09   1.6589292e+09   1.6890040e+09   2.0144658e+09   2.4214475e+09   3.1545092e+09   4.2803978e+09   5.9955269e+09   7.6471967e+09   9.2565603e+09   1.0507962e+10   1.1669874e+10   1.1830302e+10   1.2039146e+10   1.2441653e+10   1.2695430e+10   1.2726114e+10   1.2082574e+10   1.0989553e+10   1.1589654e+10   1.2613035e+10   1.2847551e+10   1.3837396e+10   1.7848559e+10   2.4305174e+10   3.4429969e+10   4.8782590e+10   6.5953763e+10   6.4942213e+10   5.9384981e+10   5.8767767e+10   6.1251488e+10   7.6138957e+10   9.2148520e+10   1.0984123e+11   1.5421178e+11   2.1636755e+11   3.0821148e+11   4.0747743e+11   7.5202888e+11   1.0718441e+12   1.2927146e+12   1.3826677e+12   1.2762445e+12   1.1872965e+12   1.1099986e+12   8.8330100e+11   6.1925344e+11   5.1922971e+11   4.1302194e+11   2.8207797e+11   1.6757720e+11   7.7741214e+10   3.2665669e+10   1.7430416e+10   1.0158741e+10   4.8779608e+09
   1.5671954e+09   1.5706557e+09   1.5763313e+09   1.5908685e+09   1.5109520e+09   1.2893551e+09   1.1814664e+09   1.1493832e+09   1.1794029e+09   1.2249485e+09   1.4863641e+09   1.7936123e+09   2.2841913e+09   2.9944740e+09   4.0343125e+09   5.3881206e+09   6.9512418e+09   8.8055220e+09   1.0732592e+10   1.1089773e+10   1.1320234e+10   1.1043819e+10   1.0475318e+10   9.4686886e+09   8.7183352e+09   8.1388322e+09   8.2724874e+09   8.5844320e+09   1.1369991e+10   1.4436728e+10   1.8628177e+10   2.4892150e+10   3.4264909e+10   4.3736796e+10   5.3274769e+10   6.4675007e+10   7.6540811e+10   7.0316701e+10   6.7975183e+10   8.1164030e+10   9.6136608e+10   1.1378478e+11   1.5555008e+11   2.1339346e+11   2.6145625e+11   3.0707390e+11   4.3076033e+11   5.7367561e+11   7.9350626e+11   9.1789867e+11   8.9913373e+11   8.1626987e+11   6.9067340e+11   6.3706937e+11   6.0146345e+11   3.4590264e+11   1.4504210e+11   1.6298267e+11   1.4576159e+11   7.5798052e+10   3.5795586e+10   1.5767169e+10   8.0281172e+09   3.3614061e+09
   1.0168777e+09   9.7114123e+08   9.2272395e+08   8.6358345e+08   8.2922274e+08   8.3203169e+08   8.5863093e+08   9.0109035e+08   9.9439391e+08   1.1004085e+09   1.2887499e+09   1.5042839e+09   1.8285884e+09   2.2862873e+09   2.9440779e+09   3.8192278e+09   4.8392837e+09   6.1786042e+09   7.5977408e+09   7.9474730e+09   8.1729730e+09   7.9015443e+09   7.5242238e+09   6.9880655e+09   6.8552761e+09   6.9913994e+09   7.5438466e+09   8.2003747e+09   1.0398179e+10   1.2927356e+10   1.6782024e+10   2.2556813e+10   3.1211785e+10   3.6961118e+10   4.0773359e+10   6.2758690e+10   8.9287294e+10   7.2878682e+10   6.0604152e+10   6.4865945e+10   7.4692474e+10   9.2866105e+10   1.4309640e+11   2.1469781e+11   2.5299330e+11   2.8296231e+11   3.4563126e+11   3.9872640e+11   4.1352631e+11   4.0017138e+11   3.4458419e+11   2.5622372e+11   1.4601439e+11   1.6322722e+11   2.1229559e+11   1.5542344e+11   1.1036539e+11   1.1256374e+11   9.5459095e+10   4.9399946e+10   2.3712959e+10   1.1607415e+10   6.2682156e+09   2.6206028e+09
   1.0104764e+09   8.3475984e+08   6.6718971e+08   5.3220545e+08   4.7837623e+08   5.4627955e+08   6.4170288e+08   7.5547289e+08   9.0575600e+08   1.0651674e+09   1.2564380e+09   1.4498885e+09   1.6520588e+09   1.9123291e+09   2.2597492e+09   2.6449382e+09   3.0553065e+09   3.6520648e+09   4.2954206e+09   4.7258894e+09   5.0846605e+09   5.1566410e+09   5.2803878e+09   5.4817842e+09   5.9033240e+09   6.4716262e+09   7.1337036e+09   7.8192249e+09   8.9376960e+09   1.0706908e+10   1.5079082e+10   2.0530073e+10   2.7599286e+10   3.0709127e+10   3.1179387e+10   4.9576018e+10   7.2454242e+10   6.1547476e+10   5.2986337e+10   5.3807708e+10   5.5359825e+10   5.8008063e+10   8.5403838e+10   1.2929797e+11   1.7453328e+11   2.2010387e+11   2.4696687e+11   2.6310390e+11   2.3633712e+11   2.0154142e+11   1.5470235e+11   1.1697047e+11   8.5310044e+10   7.0016467e+10   5.8814600e+10   6.9531682e+10   7.5467427e+10   6.2277821e+10   4.6409648e+10   2.6523624e+10   1.4471483e+10   7.6419294e+09   4.7404029e+09   2.8208832e+09
   1.4147425e+09   1.0689846e+09   7.4640576e+08   5.1654275e+08   3.9730759e+08   4.4401418e+08   4.8475679e+08   5.2152339e+08   5.6208660e+08   6.0359896e+08   7.0249550e+08   8.0446371e+08   9.1871863e+08   1.0353434e+09   1.1555229e+09   1.2942757e+09   1.4454106e+09   1.6004670e+09   1.7565039e+09   1.8959966e+09   2.0620801e+09   2.3345264e+09   2.5952820e+09   2.8385018e+09   3.2098346e+09   3.6665761e+09   4.2403074e+09   4.8432862e+09   5.2421699e+09   5.6983128e+09   6.3834928e+09   1.0544077e+10   1.9917767e+10   3.3014435e+10   4.8593088e+10   4.5695693e+10   3.8179287e+10   3.9697879e+10   4.0147461e+10   3.6321003e+10   3.2715813e+10   2.9442523e+10   3.2228566e+10   3.9054164e+10   5.4135800e+10   7.1281446e+10   7.7680034e+10   8.2997602e+10   8.3991093e+10   7.6805334e+10   5.7350699e+10   4.5101898e+10   3.7656987e+10   4.9177374e+10   6.5439085e+10   5.1810262e+10   3.9111622e+10   3.0133719e+10   2.2489722e+10   1.6846585e+10   1.1580506e+10   6.5657987e+09   4.6079277e+09   3.4142657e+09
   2.2133138e+09   1.6275245e+09   1.0994840e+09   8.0243891e+08   6.0972537e+08   5.7350920e+08   5.6961172e+08   5.8726002e+08   5.1099172e+08   4.1124426e+08   4.7331255e+08   5.4150809e+08   6.3421266e+08   7.2268241e+08   8.0479995e+08   9.1883398e+08   1.0541457e+09   1.1827999e+09   1.3097898e+09   1.5374269e+09   1.7736099e+09   2.0439769e+09   2.3471970e+09   2.6996966e+09   3.0549901e+09   3.4121461e+09   3.8041867e+09   4.2049485e+09   4.4615918e+09   4.7088880e+09   4.9187955e+09   1.1861851e+10   2.8904630e+10   3.5657140e+10   3.5549472e+10   3.2544565e+10   2.8815348e+10   2.8774401e+10   2.7613323e+10   2.1971726e+10   1.7732305e+10   1.5596145e+10   1.3855740e+10   1.2379172e+10   1.3600964e+10   1.5497347e+10   2.1622109e+10   2.7339223e+10   3.1425750e+10   3.0983099e+10   2.3746683e+10   2.0160881e+10   1.9008822e+10   1.7955762e+10   1.6927453e+10   1.7098455e+10   1.7401429e+10   1.8232292e+10   1.7575686e+10   1.4687878e+10   1.0912846e+10   6.5463338e+09   4.7668162e+09   3.6340474e+09
   3.4756467e+09   2.8626354e+09   2.2971307e+09   1.9216520e+09   1.5526000e+09   1.1931880e+09   9.5982067e+08   8.1048318e+08   7.0531808e+08   6.1119608e+08   6.2200280e+08   6.5051143e+08   7.4982776e+08   8.7460760e+08   1.0375827e+09   1.1727842e+09   1.2894699e+09   1.5043978e+09   1.7438862e+09   2.0775172e+09   2.4369733e+09   2.8997296e+09   3.4603465e+09   4.1677545e+09   4.7986083e+09   5.3784261e+09   5.7667397e+09   6.1071771e+09   6.0807676e+09   6.0056583e+09   5.7357494e+09   3.3368881e+10   1.0285657e+11   9.1151329e+10   2.5317460e+10   1.4707014e+10   1.7902424e+10   1.7353476e+10   1.6344470e+10   1.3495233e+10   1.1261003e+10   9.9492830e+09   8.2177102e+09   6.2062354e+09   5.3600954e+09   4.8052891e+09   6.0283166e+09   7.8598018e+09   1.2125117e+10   1.3237030e+10   9.6188395e+09   9.4382326e+09   1.1549348e+10   1.1009449e+10   9.8067955e+09   8.6055352e+09   7.8880400e+09   9.1056048e+09   9.4449667e+09   8.4670244e+09   7.0438781e+09   5.3239291e+09   4.7657654e+09   4.4980479e+09
   5.9811155e+09   5.9377780e+09   5.8361473e+09   5.5013436e+09   4.6264683e+09   2.9414855e+09   1.9942839e+09   1.5389365e+09   1.2395326e+09   9.7911468e+08   8.1634659e+08   6.8874674e+08   7.0181986e+08   7.4013893e+08   8.1632692e+08   9.1961103e+08   1.0409592e+09   1.1850079e+09   1.3347318e+09   1.6671193e+09   2.0243766e+09   2.4811128e+09   2.9168962e+09   3.3212503e+09   3.4951512e+09   3.5154165e+09   3.2529989e+09   2.9199105e+09   2.8981588e+09   2.9225238e+09   3.1313555e+09   6.0981127e+09   1.3201758e+10   1.3804764e+10   1.0074009e+10   8.2084014e+09   6.8090805e+09   6.0592592e+09   5.4629258e+09   5.4805442e+09   5.1377309e+09   4.2542701e+09   3.2927770e+09   2.2792624e+09   1.8118377e+09   1.4809355e+09   1.4925330e+09   1.8136678e+09   3.3729521e+09   4.3537557e+09   4.4668385e+09   4.8478554e+09   5.4074951e+09   6.1367304e+09   6.9083646e+09   5.3628538e+09   4.2156561e+09   4.6617102e+09   4.9026060e+09   4.8357643e+09   4.9928170e+09   5.2991325e+09   5.5261498e+09   5.7333426e+09
   1.0302764e+10   1.0244198e+10   1.0558823e+10   1.2366210e+10   1.2491751e+10   1.0094523e+10   7.4945614e+09   4.7594446e+09   3.1310861e+09   1.7794172e+09   1.4244381e+09   1.1057252e+09   9.3207661e+08   8.2321996e+08   8.1155117e+08   8.0316723e+08   7.9697320e+08   8.5460314e+08   9.2818907e+08   1.1711933e+09   1.4161973e+09   1.6692002e+09   1.8759857e+09   2.0134449e+09   2.0158588e+09   1.9282426e+09   1.7059251e+09   1.4499322e+09   1.7503366e+09   2.1320223e+09   2.8388336e+09   4.3764076e+09   7.1601257e+09   9.1085104e+09   1.0500006e+10   8.3866197e+09   5.3970128e+09   4.0003009e+09   2.9587218e+09   3.3376737e+09   3.1906258e+09   2.2545785e+09   1.6888701e+09   1.3700542e+09   1.3730715e+09   1.4565471e+09   1.3736822e+09   1.4262853e+09   2.0207607e+09   2.4258286e+09   2.5467852e+09   2.4766449e+09   2.2791066e+09   3.4979594e+09   5.0709100e+09   3.8171253e+09   2.8675076e+09   3.1345572e+09   3.5728643e+09   4.2680576e+09   5.2359341e+09   6.3855993e+09   7.0632088e+09   7.6228043e+09
   1.0920063e+10   1.2408253e+10   1.5520624e+10   2.5129718e+10   3.2153115e+10   3.5297967e+10   2.7797870e+10   1.3201138e+10   7.1547169e+09   3.2458730e+09   2.3655548e+09   1.6222488e+09   1.4269913e+09   1.2766009e+09   1.1935113e+09   1.0806775e+09   9.4801428e+08   9.2117934e+08   9.2080147e+08   9.9642768e+08   1.0940817e+09   1.2798468e+09   1.4431335e+09   1.5727023e+09   1.6525800e+09   1.6993303e+09   1.5177120e+09   1.2790015e+09   1.5032075e+09   1.8495509e+09   2.6844440e+09   3.9939940e+09   6.0155293e+09   1.2122785e+10   2.0953853e+10   1.6444613e+10   8.6002966e+09   5.8812100e+09   3.7284152e+09   3.8407874e+09   3.5237046e+09   2.5624395e+09   1.9786049e+09   1.6463907e+09   1.6857526e+09   1.8180085e+09   1.8811522e+09   1.9073505e+09   1.7857672e+09   1.6953533e+09   1.6516936e+09   1.6181063e+09   1.5912340e+09   2.2999335e+09   3.1925261e+09   2.5702990e+09   2.1219966e+09   2.3693926e+09   2.8782824e+09   3.7794128e+09   4.6051715e+09   5.3806826e+09   5.7696473e+09   6.0619755e+09
   6.9360811e+09   1.2176030e+10   2.0158075e+10   3.9108504e+10   6.7197027e+10   1.0899269e+11   9.2426665e+10   3.6952848e+10   1.6468840e+10   4.7322851e+09   3.9529345e+09   3.1494409e+09   2.2493753e+09   1.6600280e+09   1.5367583e+09   1.3737529e+09   1.1842571e+09   1.1054917e+09   1.0544089e+09   1.1197126e+09   1.1935039e+09   1.3012455e+09   1.3840431e+09   1.4294246e+09   1.4481583e+09   1.4491268e+09   1.2984321e+09   1.1098217e+09   1.1825297e+09   1.3991758e+09   2.1915742e+09   3.1678437e+09   4.4199199e+09   4.2840147e+10   1.0603914e+11   7.3829283e+10   1.7767212e+10   1.2321347e+10   7.6691526e+09   6.1916422e+09   4.8083550e+09   3.5664026e+09   2.6794006e+09   2.0290322e+09   1.8607830e+09   1.8130635e+09   2.2483537e+09   2.5660023e+09   2.4130846e+09   2.2791487e+09   2.1736853e+09   2.0757594e+09   1.9828584e+09   1.9269389e+09   1.8802647e+09   1.6926456e+09   1.5824644e+09   1.7820343e+09   2.0757568e+09   2.5107082e+09   3.0179712e+09   3.5734419e+09   3.7845818e+09   3.9096391e+09
   3.8797778e+09   9.0717882e+09   1.8615383e+10   4.5565315e+10   1.1609780e+11   2.5200412e+11   2.4520887e+11   1.4327924e+11   7.3251453e+10   1.1199134e+10   8.1423994e+09   5.3086021e+09   3.3665524e+09   2.0837447e+09   1.7898002e+09   1.5411730e+09   1.3227574e+09   1.2296181e+09   1.1677979e+09   1.2599773e+09   1.3547508e+09   1.4599006e+09   1.5027111e+09   1.4520128e+09   1.3728734e+09   1.2747731e+09   1.1713063e+09   1.0664979e+09   9.3070369e+08   9.6710745e+08   1.6923031e+09   2.8994824e+09   4.8296374e+09   2.0937384e+11   5.4899407e+11   3.5928715e+11   3.7248434e+10   2.6583401e+10   1.7062088e+10   1.2115650e+10   8.2009011e+09   5.8336870e+09   4.0867904e+09   2.7534388e+09   2.1564788e+09   1.7436168e+09   2.2441034e+09   2.9210761e+09   4.3039936e+09   6.3490674e+09   9.3873756e+09   7.9596336e+09   3.5545248e+09   2.3373624e+09   1.9171865e+09   1.6416647e+09   1.4202820e+09   1.4154562e+09   1.4818844e+09   1.6551933e+09   1.9194275e+09   2.2442785e+09   2.4577440e+09   2.6433630e+09
   2.3936690e+09   7.6182048e+09   1.5639878e+10   3.4850099e+10   1.0263803e+11   2.4329254e+11   2.4220349e+11   1.4661872e+11   8.6331470e+10   3.4868597e+10   1.9008214e+10   5.9655688e+09   4.1938758e+09   2.8817367e+09   2.2589287e+09   1.8300857e+09   1.5305527e+09   1.4095842e+09   1.3332568e+09   1.3018375e+09   1.3032203e+09   1.4358111e+09   1.4855191e+09   1.4109030e+09   1.3615632e+09   1.3290741e+09   1.2188466e+09   1.0891844e+09   8.2251935e+08   6.9231958e+08   1.1079807e+09   3.0388175e+09   7.2424176e+09   4.5885947e+11   1.2087522e+12   7.8381532e+11   6.5171101e+10   4.5117818e+10   2.7601531e+10   2.0233235e+10   1.4319159e+10   1.0586413e+10   7.3790343e+09   4.5219000e+09   3.0337998e+09   1.8879581e+09   1.9119653e+09   2.3103570e+09   4.2062862e+09   2.1290458e+10   6.1156994e+10   5.3721231e+10   1.4750601e+10   4.9437202e+09   2.4277761e+09   1.9748373e+09   1.5759960e+09   1.3935451e+09   1.2833074e+09   1.2813898e+09   1.2458576e+09   1.1879157e+09   1.3126083e+09   1.4829596e+09
